-DOCSTART-
0	Tasmanian Legislative Council	http://en.wikipedia.org/wiki/Tasmanian_Legislative_Council	579457	m.02s0rs
0	upper house	http://en.wikipedia.org/wiki/Tasmanian_Legislative_Council	579457	m.02s0rs
0	Murchison	http://en.wikipedia.org/wiki/Electoral_division_of_Murchison	4475584	m.0c4jzh
0	Pipers River	http://en.wikipedia.org/wiki/Pipers_River,_Tasmania	16349526	m.0b6g4lz
0	Scottsdale	http://en.wikipedia.org/wiki/Scottsdale,_Tasmania	782484	m.03bzxw
0	Evandale	http://en.wikipedia.org/wiki/Evandale,_Tasmania	3469529	m.09f4df
0	Swansea	http://en.wikipedia.org/wiki/Swansea,_Tasmania	508153	m.02jrh0
0	Derby	http://en.wikipedia.org/wiki/Derby,_Tasmania	14188982	m.03cx8lb
0	Lilydale	http://en.wikipedia.org/wiki/Lilydale,_Tasmania	3300543	m.09477b
0	Bridport	http://en.wikipedia.org/wiki/Bridport,_Tasmania	2443252	m.07dd5v
0	Campbell Town	http://en.wikipedia.org/wiki/Campbell_Town,_Tasmania	10003933	m.02pzjhp
0	St Helens	http://en.wikipedia.org/wiki/St_Helens,_Tasmania	782443	m.03bzqz
0	Branxholm	http://en.wikipedia.org/wiki/Branxholm,_Tasmania	29254978	m.0dlmfh5
0	Avoca	http://en.wikipedia.org/wiki/Avoca,_Tasmania	3301380	m.0948zh
0	Fingal	http://en.wikipedia.org/wiki/Fingal,_Tasmania	16495493	m.03y8rs0
0	Bicheno	http://en.wikipedia.org/wiki/Bicheno,_Tasmania	778053	m.03bml9
0	Bagdad	http://en.wikipedia.org/wiki/Bagdad,_Tasmania	1812992	m.05yz9m
0	Bellingham	http://en.wikipedia.org/wiki/Bellingham,_Tasmania	3310407	m.094w5f
0	Tomahawk	http://en.wikipedia.org/wiki/Tomahawk,_Tasmania	4763872	m.0cm208
0	Ross	http://en.wikipedia.org/wiki/Ross,_Tasmania	9381228	m.0286l_p
0	St Marys	http://en.wikipedia.org/wiki/St_Marys,_Tasmania	nil	nil
0	Rossarden	http://en.wikipedia.org/wiki/Rossarden,_Tasmania	2510597	m.07jy5c
-DOCSTART-
0	tributary	http://en.wikipedia.org/wiki/Tributary	72465	m.0jj_h
0	Driftwood River	http://en.wikipedia.org/wiki/Driftwood_River	4089879	m.0bhgcm
0	Indiana	http://en.wikipedia.org/wiki/Indiana	21883857	m.03v1s
0	United States	http://en.wikipedia.org/wiki/United_States	3434750	m.09c7w0
0	White	http://en.wikipedia.org/wiki/White_River_(Indiana)	427269	m.02766j
0	Wabash	http://en.wikipedia.org/wiki/Wabash_River	427204	m.0275yj
0	Ohio	http://en.wikipedia.org/wiki/Ohio_River	22388	m.05lx3
0	watershed	http://en.wikipedia.org/wiki/Drainage_basin	191162	m.01b480
0	Mississippi River	http://en.wikipedia.org/wiki/Mississippi_River	19579	m.04yf_
0	Henry County	http://en.wikipedia.org/wiki/Henry_County,_Indiana	96114	m.0ntb_
0	Rush	http://en.wikipedia.org/wiki/Rush_County,_Indiana	96073	m.0nsy6
0	Hancock	http://en.wikipedia.org/wiki/Hancock_County,_Indiana	96118	m.0ntd4
0	Shelby	http://en.wikipedia.org/wiki/Shelby_County,_Indiana	96071	m.0nsxf
0	Johnson	http://en.wikipedia.org/wiki/Johnson_County,_Indiana	96106	m.0nt7x
0	New Castle	http://en.wikipedia.org/wiki/New_Castle,_Indiana	112341	m.0smc5
0	Knightstown	http://en.wikipedia.org/wiki/Knightstown,_Indiana	112336	m.0sm9f
0	Carthage	http://en.wikipedia.org/wiki/Carthage,_Indiana	112584	m.0spw7
0	Morristown	http://en.wikipedia.org/wiki/Morristown,_Indiana	112589	m.0spxz
0	Shelbyville	http://en.wikipedia.org/wiki/Shelbyville,_Indiana	112590	m.0spy9
0	Edinburgh	http://en.wikipedia.org/wiki/Edinburgh,_Indiana	112120	m.0sk0r
0	Sugar Creek	http://en.wikipedia.org/wiki/Sugar_Creek_(Driftwood_River)	4090378	m.0bhh59
-DOCSTART-
0	Austria	http://en.wikipedia.org/wiki/Austria	26964606	m.0h7x
0	luge	http://en.wikipedia.org/wiki/Luge	37779	m.09f6b
0	Innsbruck	http://en.wikipedia.org/wiki/Innsbruck	55857	m.0fhmy
0	1992	http://en.wikipedia.org/wiki/1992_Winter_Olympics	113357	m.0sx7r
0	1994	http://en.wikipedia.org/wiki/1994_Winter_Olympics	113198	m.0swff
0	2002	http://en.wikipedia.org/wiki/2002_Winter_Olympics	38678	m.09n48
0	FIL World Luge Championships	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships	5127885	m.0d414t
0	1987	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1987	11171723	m.02r2fx0
0	1996	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1996	11209322	m.02r3rfz
0	1997	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1997	11209429	m.02r3rk1
0	1999	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1999	11209548	m.02r3rnh
0	1990	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1990	11171979	m.02r2g81
0	1991	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1991	11172117	m.02r2gm1
0	1993	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1993	11194033	m.02r378b
0	1995	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_1995	11209174	m.02r3rbw
0	2001	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_2001	11209911	m.02r3rz3
0	2001	http://en.wikipedia.org/wiki/FIL_World_Luge_Championships_2001	11209911	m.02r3rz3
0	FIL European Luge Championships	http://en.wikipedia.org/wiki/FIL_European_Luge_Championships	6569633	m.0gby3t
0	1994	http://en.wikipedia.org/wiki/FIL_European_Luge_Championships_1994	11255597	m.02r586m
0	1998	http://en.wikipedia.org/wiki/FIL_European_Luge_Championships_1998	11255860	m.02r58hx
0	2002	http://en.wikipedia.org/wiki/FIL_European_Luge_Championships_2002	11272218	m.02r5vw7
0	1988	http://en.wikipedia.org/wiki/FIL_European_Luge_Championships_1988	11255296	m.02r57vl
0	1990	http://en.wikipedia.org/wiki/FIL_European_Luge_Championships_1990	11255372	m.02r57zc
0	Gregor Schlierenzauer	http://en.wikipedia.org/wiki/Gregor_Schlierenzauer	8234102	m.026x510
